"","run","predBiomass","herbBiomass","invBiomass","pred5Biomass","herb5Biomass","predProd","herbProd","invProd","fpredProd","fherbProd","totProd","totfProd","totBiomass","tot5Biomass","shape"
"116",116,57.2825129813303,23.6715148707229,16.6507419633281,56.4857718586613,22.8359852891543,51.5176289327568,10.9000000000001,201.020274848344,39.4271316753565,5.95825526686609,62.4176289327569,45.3853869422226,80.9540278520531,79.3217571478156,"all_small"
"117",117,57.2799354317976,23.5658324156624,16.6786035239026,56.4842330706472,22.7305951025433,51.7635238540964,10.9000000000001,201.543743194949,39.6591773596489,5.95297170387045,62.6635238540966,45.6121490635194,80.84576784746,79.2148281731905,"all_small"
"118",118,57.2786840124904,23.463697177755,16.7035640852567,56.4838997036802,22.6286383472047,51.9834411823105,10.8999999999999,202.011839371555,39.8666444469031,5.94736126700135,62.8834411823104,45.8140057139044,80.7423811902454,79.1125380508849,"all_small"
"119",119,56.7650570198253,23.1701050650259,16.6705814302834,55.9709941981787,22.3345846956044,51.8322250702554,10.9000000000001,201.681394194184,39.7307112714851,5.9226585204401,62.7322250702555,45.6533697919252,79.9351620848511,78.305578893783,"all_small"
"120",120,56.7639518384725,23.0766091027777,16.6992264343807,55.9709320132576,22.2414961379354,52.0842125914768,10.9000000000001,202.218013000798,39.96836447806,5.91863842963206,62.9842125914769,45.887002907692,79.8405609412503,78.2124281511931,"all_small"
"121",121,56.7639222156066,22.9862150159536,16.7248692536003,55.9718242758586,22.1513915856142,52.3094736689914,10.9,202.697653870945,40.1807557418879,5.91424889432172,63.2094736689914,46.0950046362096,79.7501372315602,78.1232158614728,"all_small"
"122",122,56.5318418327368,25.6067494301121,15.9633300016212,55.6384658777149,24.6573158825951,40.9552808265324,10.8999999999999,178.510002046717,29.1293447052872,5.62561231043861,51.8552808265323,34.7549570157259,82.1385912628488,80.29578176031,"all_big"
"123",123,68.9311149939219,31.6239319103123,15.3415933731955,68.0039648455509,30.662048370618,35.6911907431535,10.8999999999976,167.467437070749,24.6555648639844,6.06208323441178,46.5911907431511,30.7176480983962,100.555046904234,98.6660132161689,"all_big"
"124",124,56.5737876112033,24.018526260347,16.8799039687582,55.6843362376854,23.0395023189224,46.2471198405694,10.9000000000001,189.779618836579,33.8575272504077,5.36701310453265,57.1471198405695,39.2245403549404,80.5923138715502,78.7238385566079,"all_small"
"125",125,47.7161110074784,20.0989403188708,17.0406828425374,46.8350718438833,19.1216059428352,47.0680165666297,10.8999999999999,191.40816608584,34.2599672594683,4.97491379211258,57.9680165666295,39.2348810515809,67.8150513263493,65.9566777867185,"all_small"
"126",126,53.3711209242293,21.6056016588935,17.2608090914009,52.4929867438988,20.6196762981176,48.8887705619155,10.9000000000001,195.358894490521,36.2995356470706,5.17284261536152,59.7887705619157,41.4723782624321,74.9767225831228,73.1126630420164,"all_small"
"127",127,57.3830426495806,26.7279854930257,15.0899573461153,56.2740509422566,25.506423658574,25.3965373401694,10.9000000000001,145.376256715374,14.1955496231987,4.74567834975615,36.2965373401695,18.9412279729549,84.1110281426062,81.7804746008306,"all_big"
"128",128,52.1213903326179,21.108535277359,16.3492283137777,50.9096759704817,19.6683137531018,25.3669974375841,10.8999999999999,145.213345478198,13.4506965264297,3.38611845633961,36.2669974375839,16.8368149827693,73.2299256099769,70.5779897235835,"all_big"
"129",129,43.7963705696641,15.9333818403071,19.7833410649721,42.6208664459489,14.3627896105543,39.7295058154887,10.9,175.690825350862,26.3872536766041,2.45449550702464,50.6295058154887,28.8417491836288,59.7297524099712,56.9836560565032,"all_small"
"130",130,42.6177420044394,15.9101480957424,19.6270403933665,41.4414678676565,14.3492008234948,38.7419551421666,10.9,173.571927352922,25.4825581798902,2.47449430501154,49.6419551421666,27.9570524849018,58.5278901001818,55.7906686911513,"all_small"
"131",131,33.2148220685561,13.2501574826693,22.4580461474172,31.9556676500632,11.5885173098029,37.3496865852098,10.9000000000001,170.490362894198,23.3782005414535,1.63296980249144,48.2496865852099,25.0111703439449,46.4649795512254,43.5441849598661,"some_small"
"132",132,62.5227745379516,30.2785789444416,15.2478353481933,61.6664543992526,29.4190122360289,38.7642757317136,10.8999999999999,173.936982450485,27.764576293564,6.3601878214711,49.6642757317135,34.124764115035,92.8013534823932,91.0854666352815,"all_big"
"133",133,68.2736917415173,39.9900292818585,12.9857182054758,67.436534939499,39.2526254962545,25.1828988347648,10.8999999994148,145.124678372742,16.1007307525002,7.42611392386183,36.0828988341796,23.5268446763621,108.263721023376,106.689160435753,"all_big"
"134",134,57.9345046898317,24.0539685120495,17.0812922038908,57.1353240199609,23.1818831493686,50.6990665489968,10.9,199.282777666793,39.0443689472963,5.96792962379924,61.5990665489968,45.0122985710955,81.9884732018811,80.3172071693295,"all_small"
"135",135,60.7872096059971,26.9066177897554,15.960598116725,59.9571042732382,26.0179694715384,40.8565779655137,10.9000000000001,178.347732199772,30.0413246459254,6.14786317324524,51.7565779655138,36.1891878191706,87.6938273957525,85.9750737447766,"all_big"
"136",136,70.4784199910175,32.0184562910889,16.1240234192039,69.7512453420383,31.2073558903053,36.9326067974433,10.9000000000001,170.116348106465,28.6876528731715,7.24883965359988,47.8326067974434,35.9364925267714,102.496876282106,100.958601232344,"all_big"
"137",137,71.1169021646663,26.8830760325712,18.5682155218026,70.546277206586,26.2439058367959,61.3627505494935,10.9,222.164934190213,53.2758214302991,7.85118308156028,72.2627505494935,61.1270045118594,97.9999781972375,96.7901830433819,"all_small"
"138",138,71.1020530664243,26.7294576505497,18.6052423984195,70.5320758206961,26.0902481503417,61.6976008041414,10.9,222.877549555015,53.5957291130714,7.84421679229482,72.5976008041414,61.4399459053662,97.8315107169741,96.6223239710378,"all_small"
"139",139,71.0908841203659,26.5822783566194,18.6385185518957,70.5214786863612,25.9429447636323,61.9980251631573,10.9,223.516821090988,53.8826966408493,7.83717813663775,72.8980251631573,61.7198747774871,97.6731624769854,96.4644234499935,"all_small"
"140",140,70.4178635241236,26.5450554583872,18.5446183321267,69.8473837098997,25.904613300049,61.3077521572078,10.9,222.037515175297,53.20963925379,7.82567900046413,72.2077521572078,61.0353182542541,96.9629189825109,95.7519970099488,"all_small"
"141",141,70.4047108515314,26.3997184068167,18.5820776558324,69.8348758811494,25.7593012721865,61.6454073856763,10.9000000000001,222.756226757593,53.5320728024438,7.81929499795972,72.5454073856764,61.3513678004035,96.8044292583481,95.5941771533359,"all_small"
"142",142,70.3949302751791,26.2604807881395,18.6157190225702,69.8256645746395,25.6200015861938,61.9481955189425,10.9,223.400645866481,53.82116471638,7.81281806702043,72.8481955189425,61.6339827834004,96.6554110633186,95.4456661608333,"all_small"
"143",143,69.3283813027219,25.8936926304726,18.5191483771766,68.7581902226716,25.2503038972361,61.3136651701137,10.9000000000001,222.03320474987,53.1914692253508,7.77467385509471,72.2136651701138,60.9661430804455,95.2220739331944,94.0084941199077,"all_small"
"144",144,69.317312968088,25.7641381187573,18.5573074530623,68.747762438132,25.1208967445903,61.6560948229203,10.9000000000001,222.762303904605,53.518216858441,7.76939736291509,72.5560948229204,61.2876142213561,95.0814510868453,93.8686591827223,"all_small"
"145",145,69.3091916087021,25.6400188161703,18.5915372337042,68.7402065417195,24.9968329444761,61.9628975517201,10.9,223.415476978859,53.8109298990385,7.76398650250714,72.8628975517201,61.5749164015457,94.9492104248725,93.7370394861956,"all_small"
"146",146,65.9526311203636,26.4419368746723,18.2019602388328,65.3593324429505,25.7771616666884,57.4379935771049,10.8999999999999,213.741180617762,49.0769899648481,7.65614205146018,68.3379935771048,56.7331320163082,92.394567995036,91.1364941096389,"all_small"
"147",147,65.9359706709573,26.2995006185573,18.2350915263787,65.3433172029072,25.6347317585934,57.7314722268909,10.9,214.365627655664,49.3567276990445,7.64968511042115,68.631472226891,57.0064128094656,92.2354712895147,90.9780489615006,"all_small"
"148",148,65.9229029708,26.1625342195099,18.2648912442596,65.3308196506475,25.497684220405,57.9949376021853,10.9000000000001,214.926134654671,49.607802177955,7.64309975215377,68.8949376021854,57.2509019301088,92.0854371903098,90.8285038710526,"all_small"
"149",149,65.3845543884861,26.1226493968823,18.1896648860839,64.791622052129,25.4569589428789,57.4592323454766,10.9,213.777812439896,49.0875314875455,7.63324191163859,68.3592323454767,56.7207733991841,91.5072037853684,90.2485809950079,"all_small"
"150",150,65.3694431356256,25.9879010367378,18.2232453889042,64.777153459915,25.3222771609438,57.7557212765309,10.9,214.408785378116,49.3700024066569,7.62734776717954,68.6557212765309,56.9973501738364,91.3573441723634,90.0994306208588,"all_small"
"151",151,65.3576567639521,25.8583290064784,18.2534291968929,64.7659349972087,25.1926822658925,58.0217656762196,10.8999999999999,214.974891787416,49.6234171881736,7.62130691385336,68.9217656762195,57.2447241020269,91.2159857704305,89.9586172631012,"all_small"
"152",152,65.3358274462072,25.500008975924,18.3281973659998,64.7454722805398,24.8339454339473,58.6788515793731,10.9000000000001,216.372739844709,50.2490865582421,7.60306348203247,69.5788515793732,57.8521500402746,90.8358364221312,89.5794177144871,"all_small"
"153",153,64.4932737345591,25.5077911088701,18.180461372129,63.9009780251941,24.839779423982,57.571526384739,10.8999999999999,214.002656835408,49.1770093504609,7.58682823685856,68.4715263847389,56.7638375873194,90.0010648434292,88.7407574491762,"all_small"
"154",154,64.4801537713063,25.3876978924996,18.2147765028023,63.8884970946527,24.7198676360142,57.8731310932115,10.8999999999999,214.644731592841,49.4641390919531,7.58200537822978,68.7731310932114,57.0461444701829,89.867851663806,88.6083647306669,"all_small"
"155",155,64.4699803909233,25.2722045613387,18.245586197482,63.8788884408897,24.6044621717984,58.1435479651871,10.8999999999999,215.220342968075,49.7215340752793,7.57699856491878,69.043547965187,57.2985326401981,89.742184952262,88.483350612688,"all_small"
"156",156,62.2267045216656,25.9326942396363,17.9652432839152,61.6160315403548,25.2466727434699,54.7897480902198,10.9000000000001,208.053189534658,46.2085019481256,7.48345127002199,65.6897480902199,53.6919532181476,88.1593987613019,86.8627042838247,"all_small"
"157",157,62.208738096593,25.8008368057605,17.9957206998543,61.5986990394225,25.1148640071412,55.0550504880257,10.9,208.617622087925,46.4608265933144,7.47749125719315,65.9550504880258,53.9383178505075,88.0095749023535,86.7135630465637,"all_small"
"158",158,62.1942960057517,25.6736561890357,18.0231480837737,61.5848176095417,24.987643032818,55.2933234370966,10.9000000000001,209.124471739666,46.6873886093879,7.47135889604454,66.1933234370967,54.1587475054324,87.8679521947873,86.5724606423597,"all_small"
"159",159,61.7433711573462,25.633815784719,17.960371647195,61.1331865211337,24.947145321975,54.8550684121258,10.9,208.184860050142,46.2630080933265,7.46279550205829,65.7550684121258,53.7258035953848,87.3771869420652,86.0803318431087,"all_small"
"160",160,61.7268100816117,25.5091119770859,17.9912997413908,61.1172571911476,24.8225468907585,55.1234114284827,10.9,208.755875607711,46.5181012871146,7.45737941154461,66.0234114284826,53.9754806986592,87.2359220586976,85.9398040819061,"all_small"
"161",161,61.713537456157,25.3888271114123,18.0191154409859,61.1045433293758,24.7022766368032,55.3643129854092,10.8999999999999,209.268423579029,46.7470566489226,7.45177439534526,66.2643129854091,54.1988310442678,87.1023645675694,85.806819966179,"all_small"
"162",162,60.9809308260839,25.058070446989,17.9619247503083,60.3715757523093,24.3695638751874,55.0283688679616,10.8999999999999,208.541443409231,46.4136615969431,7.4204443655268,65.9283688679615,53.8341059624699,86.0390012730729,84.7411396274967,"all_small"
"163",163,60.9662258814395,24.9470016351592,17.9935964231745,60.3574995886554,24.2587086432419,55.3018900923978,10.8999999999999,209.12368080603,46.6734830412746,7.41606358281872,66.2018900923976,54.0895466240933,85.9132275165986,84.6162082318972,"all_small"
"164",164,60.9544709954248,24.8398441269204,18.0220508377791,60.3463008963865,24.1516703128305,55.5472580534987,10.9,209.645922188061,46.9065170832717,7.41145991976066,66.4472580534986,54.3179770030324,85.7943151223452,84.497971209217,"all_small"
"165",165,56.474939851178,25.061762427795,16.3589969442215,55.8346226614714,24.346641533263,42.5837801309585,10.8999999999999,181.958227540686,34.4046310928208,7.28722924597671,53.4837801309584,41.6918603387975,81.536702278973,80.1812641947344,"some_big"
"166",166,64.0809430504363,25.414681857455,18.7791874588782,63.4222375973446,24.6189312996637,55.0270549825375,10.9,208.573372510823,46.2190723312915,7.08414634535991,65.9270549825375,53.3032186766514,89.4956249078914,88.0411688970083,"all_small"
"167",167,64.0423887984805,25.2832877952313,18.8074298319586,63.3845263249026,24.4878358241259,55.2841822107289,10.9000000000001,209.120116406224,46.4650894090794,7.07835019024976,66.184182210729,53.5434395993291,89.3256765937118,87.8723621490285,"all_small"
"168",168,64.010172781298,25.15548231378,18.8331274474884,63.3530597596702,24.3601940579267,55.517045019924,10.9,209.615198350906,46.6877966145449,7.07217965921045,66.417045019924,53.7599762737554,89.165655095078,87.7132538175969,"all_small"
"169",169,63.43658850834,25.133347076635,18.7497537623088,62.7785590771798,24.3377934968684,54.9640468838083,10.8999999999999,208.429814549456,46.1512899611348,7.06473363878616,65.8640468838081,53.2160235999209,88.569935584975,87.1163525740483,"all_small"
"170",170,63.4010251573685,25.0085797661888,18.7785600732041,62.7438344001871,24.2133798168765,55.2244193902697,10.8999999999999,208.983588968794,46.4002330904712,7.05950300262991,66.1244193902696,53.4597360931011,88.4096049235573,86.9572142170636,"all_small"
"171",171,63.3713523842083,24.8872133399667,18.8047405313515,62.7149072477233,24.0922316650631,55.4600572122972,10.8999999999999,209.484691023286,46.6254398897049,7.05388715390259,66.3600572122971,53.6793270436075,88.258565724175,86.8071389127865,"all_small"
"172",172,62.4215073073879,24.5771368454015,18.7132902791866,61.7646668696039,23.7809686851953,54.9410027176647,10.9000000000001,208.36515033007,46.1150470899126,7.02269076559819,65.8410027176648,53.1377378555108,86.9986441527894,85.5456355547991,"all_small"
"173",173,62.3901637339867,24.4652323769169,18.7430016561917,61.7341555736443,23.6695269112683,55.2067960874562,10.9,208.930680831651,46.3688894254565,7.0185538817764,66.1067960874561,53.3874433072329,86.8553961109036,85.4036824849126,"all_small"
"174",174,62.3640558313472,24.3563389357235,18.769955059573,61.7087875983517,23.5609589603506,55.4470634621705,10.9000000000001,209.44183889198,46.598276895985,7.01400619678451,66.3470634621706,53.6122830927695,86.7203947670707,85.2697465587023,"all_small"
"175",175,60.1921758741655,24.9416427509432,18.5303553815594,59.5146733468792,24.125448630005,52.3749046785241,10.9,202.875935904229,43.3262227300809,6.90708108286448,63.2749046785241,50.2333038129454,85.1338186251086,83.6401219768842,"all_small"
"176",176,60.1554951749916,24.8208484941672,18.5560988899694,59.4788265148234,24.0050079888781,52.6065492352709,10.9,203.368443739019,43.5476269296585,6.90200644855512,63.5065492352709,50.4496333782136,84.9763436691588,83.4838345037016,"all_small"
"177",177,60.124626039875,24.7029434376315,18.5795354478969,59.4486993215393,23.8873209478185,52.8164068549194,10.8999999999999,203.814562933849,43.7481112023718,6.89650633310302,63.7164068549193,50.6446175354748,84.8275694775066,83.3360202693578,"all_small"
"178",178,59.6523264007517,24.677906050728,18.5106521475158,58.9756898442174,23.8621998282443,52.3702574675945,10.8999999999999,202.858041978018,43.3172274905605,6.89037291042682,63.2702574675944,50.2076004009874,84.3302324514797,82.8378896724616,"all_small"
"179",179,59.6182519134682,24.563261961586,18.5369438259317,58.9424449659527,23.7479597762251,52.6050889612138,10.9000000000001,203.35744651763,43.5415058402071,6.88583317250729,63.5050889612139,50.4273390127144,84.1815138750542,82.6904047421778,"all_small"
"180",180,59.5896076274476,24.4513477188374,18.5608533141065,58.9145388554854,23.6363137410992,52.8176992294931,10.9000000000001,203.809529761232,43.7444717856601,6.88085936853481,63.7176992294932,50.6253311541949,84.040955346285,82.5508525965846,"all_small"
"181",181,58.7966754384168,24.1570255657855,18.488413955166,58.1215270380261,23.3412517701022,52.4299310144152,10.8999999999999,202.971691397727,43.3648132423867,6.85333698655471,63.3299310144151,50.2181502289414,82.9537010042023,81.4627788081283,"all_small"
"182",182,58.7663379466806,24.0543104910289,18.5155962372121,58.0920129524683,23.2390410427427,52.6701257279433,10.8999999999999,203.482713409256,43.5939419705833,6.84983357126355,63.5701257279432,50.4437755418468,82.8206484377095,81.3310539952111,"all_small"
"183",183,58.7408654494081,23.9539921207208,18.5402724143841,58.0672731493061,23.1390898668553,52.8873624883382,10.9,203.944832071899,43.8010913016568,6.84587484719029,63.7873624883382,50.6469661488471,82.6948575701289,81.2063630161615,"all_small"
"184",184,57.2755739589903,24.4383375336895,18.3656037607095,56.5835290393139,23.6049916798018,50.50083398909,10.8999999999999,198.846961291362,41.2578553805512,6.7489239725459,61.4008339890898,48.0067793530971,81.7139114926798,80.1885207191157,"all_small"
"185",185,57.2402833632278,24.327276035059,18.3896037438364,56.54905638295,23.4943295235957,50.7142546922387,10.8999999999999,199.300707827609,41.4615820457847,6.74449237168496,61.6142546922386,48.2060744174697,81.5675593982868,80.0433859065457,"all_small"
"186",186,57.2104125586894,24.2185432611065,18.4114587866154,56.5199139060423,23.3858609317099,50.9076466231719,10.9000000000001,199.711806908962,41.6460958527388,6.73959843336261,61.807646623172,48.3856942861014,81.4289558197959,79.9057748377523,"all_small"
"187",187,56.8073768816067,24.1927205359449,18.3528134899762,56.1163008526251,23.3600725292121,50.5331538622788,10.8999999999999,198.90879044131,41.2856647540762,6.73450691951637,61.4331538622787,48.0201716735925,81.0000974175516,79.4763733818372,"all_small"
"188",188,56.7743927548017,24.0873813285781,18.3773437293464,56.0841306597488,23.2551793903178,50.7496628711254,10.8999999999999,199.369215286565,41.4921758639625,6.73058363823083,61.6496628711254,48.2227595021933,80.8617740833798,79.3393100500666,"all_small"
"189",189,56.7464964544014,23.984233224179,18.399658825565,56.056959160613,23.152342113408,50.9457405258601,10.9,199.786128428526,41.6791112380342,6.72619099693895,61.8457405258601,48.4053022349732,80.7307296785803,79.209301274021,"all_small"
"190",190,56.0615368942065,23.707646335841,18.3407752657469,55.3721118926212,22.8753455040944,50.6450917682196,10.8999999999999,199.135330953515,41.3855770257361,6.7018062689698,61.5450917682195,48.0873832947059,79.7691832300475,78.2474573967155,"all_small"
"191",191,56.0319001251054,23.6133957815958,18.3661756482291,55.3432833049384,22.7816341213537,50.8668307974655,10.9000000000001,199.607075444444,41.5968176875931,6.69886826963588,61.7668307974656,48.295685957229,79.6452959067013,78.1249174262921,"all_small"
"192",192,56.0068542437211,23.5210474350624,18.3892442483255,55.3189571714626,22.6896887240675,51.0674511524335,10.9,200.033832812363,41.787861813802,6.69544285423833,61.9674511524335,48.4833046680403,79.5279016787836,78.0086458955302,"all_small"
"193",193,59.2280339577853,23.9775046615203,19.0597334046988,58.4967090294057,23.0437747828835,50.9198332042302,10.8999999999999,199.75634040549,41.562465762361,6.39408075057893,61.8198332042301,47.9565465129399,83.2055386193057,81.5404838122893,"all_small"
"194",194,59.1724593965176,23.8672063095197,19.0815798036522,58.4421136372114,22.9341227242996,51.1262278769701,10.9,200.194862717033,41.7605422523744,6.3899314042414,62.02622787697,48.1504736566158,83.0396657060373,81.376236361511,"all_small"
"195",195,59.1248783275156,23.7583594164257,19.1017081815877,58.3954082372452,22.8257455965154,51.3146925407532,10.8999999999999,200.595235929917,41.9412818952971,6.38513034864007,62.2146925407531,48.3264122439371,82.8832377439414,81.2211538337606,"all_small"
"196",196,58.6257185579425,23.7441202237421,19.027650170321,57.8954541481765,22.811871815122,50.8551239665754,10.9000000000001,199.609938155295,41.4965727305927,6.38064772778407,61.7551239665755,47.8772204583768,82.3698387816846,80.7073259632985,"all_small"
"197",197,58.5739121167542,23.6391513065467,19.0501521435683,57.8446209662498,22.7075914414435,51.0649213294324,10.8999999999999,200.055820620362,41.6977058386749,6.37701232826865,61.9649213294323,48.0747181669436,82.2130634233009,80.5522124076933,"all_small"
"198",198,58.5295810315994,23.5355476618532,19.0708472729081,57.8011602727243,22.6045010969747,51.2563238468959,10.8999999999999,200.462555524626,41.8810827974645,6.37272459778647,62.1563238468958,48.253807395251,82.0651286934526,80.405661369699,"all_small"
"199",199,57.666708513968,23.2726574898707,18.9852775857342,56.9382986849696,22.3419284466191,50.8163336870266,10.9000000000001,199.512896442159,41.4511111446578,6.34819797413224,61.7163336870267,47.79930911879,80.9393660038387,79.2802271315887,"all_small"
"200",200,57.6204591308979,23.1781906148258,19.0088360295962,56.8930135303963,22.2482386128219,51.0317913669808,10.9000000000001,199.971033608875,41.6573363938276,6.3455754347979,61.9317913669809,48.0029118286255,80.7986497457237,79.1412521432182,"all_small"
"201",201,57.5809067896372,23.0848868326812,19.0304431672899,56.8543235190548,22.1555377398803,51.2280783875174,10.9000000000001,200.388356977994,41.8451053621295,6.34229231332721,62.1280783875175,48.1873976754568,80.6657936223184,79.0098612589352,"all_small"
"202",202,56.1192442448401,23.5051608109434,18.8883987532402,55.3719237133393,22.5548426894186,48.9737747762503,10.9000000000001,195.572335350713,39.4013063116724,6.23146928034194,59.8737747762503,45.6327755920143,79.6244050557835,77.9267664027579,"all_small"
"203",203,56.0675369875,23.4044824901544,18.9085696476013,55.3211841311276,22.4548658229735,49.1633095166868,10.9,195.97502911007,39.5831785637015,6.22813877818837,60.0633095166869,45.8113173418898,79.4720194776544,77.7760499541011,"all_small"
"204",204,56.0230920301309,23.3047693798824,18.9271595698875,55.2776052207901,22.3556790250307,49.3364030814435,10.8999999999999,196.342737786679,39.7491450894518,6.22411688622489,60.2364030814434,45.9732619756766,79.3278614100133,77.6332842458208,"all_small"
"205",205,55.6035727460004,23.287824605658,18.8647660839871,54.8574768680278,22.3392165457485,48.9558045454447,10.9,195.52662559331,39.3825724899815,6.22068362385735,59.8558045454447,45.6032561138389,78.8913973516584,77.1966934137763,"all_small"
"206",206,55.5551469503039,23.1920863771403,18.8855600178917,54.8100127126918,22.2442176097427,49.1485671058213,10.9000000000001,195.936297054927,39.5673359394248,6.21783172811596,60.0485671058214,45.7851676675408,78.7472333274441,77.0542303224345,"all_small"
"207",207,55.5135403581752,23.0972443878808,18.9046916496269,54.7692668005396,22.1499411892923,49.3244681748067,10.9,196.310080922589,39.7358165231805,6.21428965924932,60.2244681748068,45.9501061824298,78.610784746056,76.9192079898319,"all_small"
"208",208,54.7778924712256,22.8491938939755,18.8349418228303,54.033910375823,21.9025657136636,48.9843546446312,10.8999999999999,195.574831930902,39.4054877434145,6.19330179789267,59.8843546446311,45.5987895413071,77.6270863652011,75.9364760894866,"all_small"
"209",209,54.7343610963424,22.7631782423776,18.8567512502027,53.9913315065352,21.8173692122204,49.1825371670671,10.8999999999999,195.996229669262,39.5951162271034,6.19139555095324,60.0825371670669,45.7865117780566,77.4975393387201,75.8087007187557,"all_small"
"210",210,54.6969764785568,22.6778932857885,18.8767646974999,53.9547994517844,21.7327311297336,49.3631498676196,10.9,196.380219061009,39.7678256071414,6.18879465503681,60.2631498676197,45.9566202621782,77.3748697643453,75.687530581518,"all_small"
"211",211,53.7212486409832,23.0235459714374,18.7751326255216,52.9614413467759,22.0592332100655,47.5532510865942,10.8999999999999,192.5158178986,37.8059660703867,6.08558316057051,58.4532510865941,43.8915492309572,76.7447946124206,75.0206745568413,"all_small"
"212",212,53.6724907355709,22.9315684507767,18.7941290328989,52.9136335386417,21.9679997989873,47.7302990260085,10.9,192.89199595873,37.9757534263332,6.0829559036637,58.6302990260085,44.0587093299969,76.6040591863477,74.881633337629,"all_small"
"213",213,53.6304392540214,22.8401777239275,18.8116362478883,52.8724330057795,21.8771804946363,47.8919994809863,10.9,193.235512586965,38.1306979088265,6.07961193625435,58.7919994809863,44.2103098450808,76.4706169779489,74.7496135004158,"all_small"
"214",214,53.2674297569629,22.8222187091596,18.7578269521244,52.5089352064493,21.8597739916369,47.5666609835298,10.9,192.537803525077,37.8184870620012,6.07702345926979,58.4666609835298,43.895510521271,76.0896484661225,74.3687091980862,"all_small"
"215",215,53.2215790187131,22.7348327902933,18.7774175458045,52.4640286946297,21.7731666527183,47.7467753134715,10.8999999999999,192.920607062482,37.9910156358238,6.07484515859095,58.6467753134714,44.0658607944147,75.9564118090064,74.237195347348,"all_small"
"216",216,53.1820477615269,22.6479774525434,18.7954437441332,52.4253431797955,21.6869186643268,47.9111577695748,10.8999999999999,193.269924037551,38.1483577389302,6.07195250902299,58.8111577695747,44.2203102479532,75.8300252140703,74.1122618441223,"all_small"
"217",217,52.5373574228513,22.4158921607832,18.7374977187703,51.7811161982683,21.4557679882116,47.640441359121,10.9000000000001,192.683734358733,37.886707372719,6.05399020082322,58.5404413591211,43.9406975735422,74.9532495836344,73.23688418648,"all_small"
"218",218,52.4958820190585,22.3375298947288,18.7580659892582,51.7405761845071,21.3782573139343,47.8257431299328,10.9000000000001,193.077754766795,38.0638848687666,6.05269982146639,58.7257431299329,44.116584690233,74.8334119137873,73.1188334984413,"all_small"
"219",219,52.4601340145394,22.2595605950998,18.7769451784343,51.7056660974911,21.3009699911274,47.9946603561677,10.9000000000001,193.436887772138,38.2252916492827,6.05069319262392,58.8946603561678,44.2759848419066,74.7196946096393,73.0066360886184,"all_small"
"220",220,64.6356068384167,26.2914159630083,19.9872272173871,64.0637851521754,25.5527959613942,55.1349569026288,10.9,208.809088789461,48.3635427222466,7.86569365018055,66.0349569026288,56.2292363724271,90.927022801425,89.6165811135696,"all_small"
"221",221,64.5659437027058,26.1555385251579,20.0133348669647,63.9947119512072,25.4170875279153,55.3676060073542,10.8999999999999,209.30322281793,48.5866155469182,7.86017199774148,66.2676060073542,56.4467875446597,90.7214822278636,89.4117994791225,"all_small"
"222",222,64.5063104521031,26.0226797295394,20.0373756564457,63.9356057912289,25.2842786164163,55.5803429808663,10.8999999999999,209.755012456518,48.7905342747222,7.85435254828382,66.4803429808662,56.644886823006,90.5289901816426,89.2198844076452,"all_small"
"223",223,63.8446587108468,26.0071207608704,19.9410093290181,63.2727291957382,25.2677211028969,54.9418352489825,10.9,208.386458312001,48.1578522635488,7.84334571585791,65.8418352489825,56.0011979794067,89.8517794717172,88.5404502986351,"all_small"
"224",224,63.7794313340601,25.8776118999774,19.9677678322658,63.2080871873921,25.1384309185818,55.17763009221,10.8999999999999,208.887422955915,48.3837950744916,7.83827162722505,66.0776300922099,56.2220667017167,89.6570432340374,88.3465181059739,"all_small"
"225",225,63.7235981860753,25.7509675957714,19.9923632747884,63.1527770373775,25.0118860781192,55.3930144527725,10.9000000000001,209.344971355774,48.5901228622803,7.8328927661704,66.2930144527726,56.4230156284507,89.4745657818467,88.1646631154967,"all_small"
"226",226,62.5902345046966,25.4409471496907,19.8785594520306,62.0181935209333,24.6993740282355,54.7131848721998,10.8999999999999,207.880654689482,47.9037215016592,7.79772333327278,65.6131848721998,55.701444834932,88.0311816543873,86.7175675491688,"all_small"
"227",227,62.5313824491972,25.3238761185608,19.9063407339825,61.9599192606126,24.582620386319,54.9540418618826,10.9000000000001,208.392628697657,48.1342677398235,7.7935192225458,65.8540418618827,55.9277869623694,87.855258567758,86.5425396469316,"all_small"
"228",228,62.4809884324212,25.2093444945538,19.9318053397068,61.9100414599805,24.4682859509379,55.1736764791659,10.9000000000001,208.859440354864,48.3444500239866,7.78899347841713,66.0736764791661,56.1334435024038,87.690332926975,86.3783274109184,"all_small"
"229",229,60.6062144869357,25.728017523007,19.7456618665159,60.0136503967292,24.9612352358122,52.346617635116,10.9000000000001,202.819062196034,45.2809340731533,7.6577085114149,63.2466176351161,52.9386425845682,86.3342320099426,84.9748856325414,"all_small"
"230",230,60.5414096818246,25.6037200706792,19.7693599836717,59.9494516046761,24.8371936933976,52.555697952209,10.8999999999999,203.263082168144,45.4813184141674,7.65286925282906,63.4556979522089,53.1341876669965,86.1451297525038,84.7866452980738,"all_small"
"231",231,60.4856890867171,25.481703578162,19.791200230015,59.8942728803445,24.7153092263102,52.7469740512859,10.9000000000001,203.66923837495,45.6645653703576,7.64766807495734,63.646974051286,53.3122334453149,85.9673926648791,84.6095821066547,"all_small"
